,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
72,국자와 주걱,"시골 마을에 책방이 있다는게 특이했어요
여기 들렀다가 큰나무카페 가면 좋아요
독립서점의 의무를 제대로 발휘하는곳!
신발벗고 들어가는 불편함도 있지만, 그러기에 편한곳에 앉아 책을 즐길수있다는 장점이.
인테리어 너~무멋있고 , 어쩐지 지금 이순간 베스트셀러 서적은 사고싶지않더라는.구석탱이 괜찮은책으로 픽!
시골집에 책이 주인입니다. 아기자기한 소품들이 여기저기에 있고 소박하게 꾸며진 공간이 편안합니다.
북스테이 해도 좋을 듯합니다^^
자차로 오시는게 더 좋습니다.
정신 없는 일상을 내려두고 행복만 가득 채우고 갈 수 있는 곳입니다😀
정겨운 시골 분위기의 책방에, 이곳과 깔맞춤한듯 착붙인 사장님, 그리고 인간과 대화가 되는 고양이 요리까지.
때마침 눈까지 내려서 책방에 간지나는 눈사람까지 만들고 왔네용🙌
북스테이 1박 했는데 사장님이 맛있고 건강한 아침상까지 차려주셨어요🍚
잘 읽고 잘 자고 잘 먹고 갑니다♥️
북스테이 1박 2일 했는데 
너무 따듯하고 행복한 시간이었어요~
책도 마음껏 읽을 수 있고 
책 읽기 좋은 음악도 틀어주시구요
방도 따듯했습니다 
화장실이 따로 있는 점도 오히려 편했네요

마침 눈이 많이 온 날 가게 돼서 
사장님과 눈사람도 만들고 ㅎㅎ 
좋은 추억 만들고 갑니다 

저희가 뭘 안 사들고 가서 
사장님이 특별히 밥 한 끼 챙겨주셨어요 
정말 감사히 잘 먹었습니다! 
따듯한 봄날에 또 올게요 :-) 
1박 2일 북스테이하러 방문했습니다!!
정말 특별한 공간이에요 따뜻하고 아늑한 느낌이 듭니다🤭
다양한 책들과 함께 사장님이 친근하게 맞아주셔서
힐링하기 너무 좋은 공간이에요!

마스코트 고양이 요리는 사람을 아주 좋아해서 잘 다가와주어요! 무릎냥이에 애교냥이랍니다🐱
사장님이 차려주시는 맛있는 밥도 먹고 차와 커피도 마셨는데 시골집에 놀러온 기분이 들어요!

눈이 쌓이는 밤에 책을 다 읽고 편안히 잠들었습니다☺️
아침에 예쁘게 쌓인 눈으로 눈사람도 만들었어요!
아기자기한 공간에서 소중한 추억 만들고 갑니다~

머물고픈 책방
편안한 외할머니댁같은 책방^^
손님이 주인처럼 편안한 책방
꼭 와보고 싶던 책방입니다!
엄마와 할머니랑 같이 가서 좀 더 여유있게 둘러보지 못해서 너무 아쉬운데요.
다음에 꼭꼭꼭 혼자 스테이하러 올 계획입니다!!!!!",책방 공간 곳 책 시골 주인 사장 요리 고양이 듯 사장 눈 책 눈사람 박 북 스테이 시골 아침 밥 스테이 북 더 지금 어쩐지 너 서적 인테리어 구석 픽,O,X,O,O,인천광역시 강화군 양도면 강화남로428번길 46-27,A02,A0206,A02061000
73,국제현대미술관,국제현대미술관(관람료1인5천원)은 동강시스터 부근에 위치해 있어요. 입을 벌리고 있고 두손모아 염원하는 듯한 석상들이 즐비합니다. 조작가 박찬갑 선생님의 설명을 잘 듣고 차에 올랐는데도 위험한 경우는 없는지 확인해주시며 끝까지 배웅을 해주셔서 감사했습니다. ,석상 입 염원 듯 손 은 부근 동강 위치 현대 설명 경우 선생님 조작 박찬 끝 배웅 갑 차 확인 인 미술관 국제 료 시스터 현대 관람 위치 동강 부근,X,X,X,X,강원특별자치도 영월군 영월읍 삼옥길 31,A02,A0206,A02060500
74,군립 청송야송미술관,"꼭 가보세요
넘 좋았습니다
이른 저녁을 먹고 산책 겸 들린 곳인데 이원좌 선생님의 작품에 감격하고 또 너무나 멋진 작품에 경이로움을 느꼈습니다ㅠㅠㅠㅠㅠㅠ 성인분들은 물론, 부모님들과 아이들을 데리고 가도 좋은 교육이 될듯합니다! 
그리고 안내해주셨던 분 너무 친절하셔서 좋았고, 주신 수첩도 너무 감사드려요^^* 청송과 이원좌 선생님 작품이 널리 알려지길 바래봅니다! 한국화 짱💛
조아요
굿",짱 한국 굿 안내 널리 수첩 바 감사 청송 주신 작품 선생님 좌 아이 교육 부모님 가도 감격 성인 저녁 작품 좌 산책 데리 선생님 꼭 또 경이 로움 곳,O,X,X,X,경상북도 청송군 진보면 경동로 5162,A02,A0206,A02060500
75,군산 3.1운동 100주년 기념관,"✨️군산여행온다면 추천할만한 곳✨️
작지만 알차고 역사에 관심이 있다면 더 흥미롭게 볼 수 있는 곳이에요. 얼마전 중국 상해 임시정부기념관에도 다녀온터라 더 유익하게 봤습니다. 저는 경상도사람이라 호남지방의 3.1운동(3.5)에 대해서는 솔직히 잘 몰랐는데 여기와서 직접 체험도하고 게임도하면서 많이 배우고 가네요😃🫶 젊은분들이라면 인증샷남기기에도 좋은 곳인듯🇰🇷 츄천!!!
ps.직원분들도 짱친절하셔요, 감사합니다♡
볼것도 많고 체험도하구 유익합니다
군산 근대문화 투어 마지막으로 딱 안성맞춤일 곳. 사진찍을 곳도 많고, 의미도 있고, 태극기가 가득합니다.
체험존이랑 전시물이 잘 갖춰져 있어요
저렴한 비용으로 기념관 내부 관람하기 좋고 실내 체험도 괜찮아요.",체험 곳 경상도 사람 츄천 듯 남 인증샷 도하 직접 곳 체험 더 기념관 수 작 역사 볼 관심 여행 군산 투어 직원 안성맞춤 문화 마지막 근대 일 사진 곳도,X,X,X,O,전북특별자치도 군산시 영명길 29,A02,A0206,A02060200
76,그라운드시소 명동,"모네인사이드 전시 너무 좋았어요
예쁜 기념품들 많아ㅇ다 담아오고 싶던 곳♡
미디어아트 전시보고 옆에있는 굿즈샵이에요. 지난 모네인사이드때도 굿즈샵 잘 꾸며져있어서 좋았는데 이번에도 좋았어요 ㅎㅎ
전시 관람 후 구매한 마스킹 테이프와 커터기. 전시는 그냥 그랬다.
재입장이 되면 너무 좋은 전시입니다. 
저렴하고 퀄리티 좋은 굿즈들이 많네요.
전시굿즈 샀는데 엽서치곤 좀 비쌋지만 이쁜
모네 인사이드 굿
모네인사이드 전시관 방문 후 항상 구입하는 엽서!!!
이번에도 예쁘고 화려한엽서 들고 행복하게 집으로~
두 번째 보니 여유로게 천천히 관람할 수 있어 좋았어요. 모네전 보고 알폰소 무하전 연달아 관람하고 지난 번에 포스터 못 사서 아쉬웠는데 포스터 구입했어요. 발 포인트가 보이는 사계중 여름~너무 예뻐요.",엽서 굿 모네 후 사이드 구입 좀 전시관 인사 방문 관람 포스터 전 지난 모네 이번 연달 무하 번 알폰소 전시 사이드 샵 보고 굿 옆 미디어아트 기념품 곳 재,X,X,X,X,서울특별시 중구 남대문로 73 (남대문로2가),A02,A0206,A02060300
77,그리스신화박물관,"그리스신화 이야기를 많이 접했었기에 익숙한 재미가 있어요. 신비로운 명화와 조각상도 많고요~
트릭아이미술관도 사진찍고 싶게 하는 재미난 그림이 많아요.
생각보다 만족했어요.
전시나 내용, 알찬 정보 등은 좋은데
실내가 좀 춥고, 스탬프책자도 없고..그부분은 아쉽네요.
아이들이 그리스로마신화 완독 후 방문했어요.
어느정도 기본이 되어 있으니 이해도 잘하고 추가지식도 얻고 글자 하나하나 놓치지 않고 습득했어요. 
길어야 1시간이면 둘러보겠거니 했는데 아이들이 트릭아트까지 돌고 다시한번 둘러보는 바람에 3시간이나 있었어요
그리스로마신화 완독 또는 입문 예정인 아이들이 가서 보기 좋은 장소입니다. 저희아이들도 관심이 없을땐 30분 컷한 장소이기에 관심이 생겼을때 방문을 권장합니다. 
그리스로마신화에 대해 설명이 잘 되어있고
아이들이 하기 좋은 스탬프 찍기까지 있어서 아이와 함께 가면
좋을거같아요 ㅎㅎ
옆에 트릭아이박물관이 같이 있어서 함께 하면 좋을거같아용
비와서 야외는볼게 없고 실내에는 괜찮았어요
오픈런해서 그런지 엄청 추웠어요
숙소랑 가까워서 선택했는데 
너무 좋았어요~~ 그리스로마신화 좋아하는 친구들 좋은 경험이 될거같아요.강추!!!
그리스신화박물관을 아이가 엄청 좋아했어요. 아직 관련서적을 읽은 적은 없는데- 여기 저기서 듣고 아는 내용과 전시에 설명된 정보로 정말 즐겁게 시간을 보냈어요. 아이가 생각보다 너무 빠져서 잘 봐서 박물관은 정망 알찼습니다. 집에 가면 관련서적과 영상들을 좀 보여주려구요, 기회가 딱! 
트릭아트는 사진찍고 그러느라 재밌었어요. 
그리스 신화 박물관과 트릭 아이 미술관이 
같은 장소에
다른 건물로 되어 있어요
트릭아이는 앱을 받아서 보면 입체로
보여서 신기 하더라구요 
사진도 많이 찍었어요

건물을 나와서 신화 박물관에 가려는데
중간에 미로 공원이 있어요
비 바람 때문에 포기하고 신화 박물관으로
갔어요 
여러 신들에 대한 설명이 있어서
재미 있더라구요
사진찍기 좋아요!! 네이버로 결제 하니까 싸더라구요 꼭 미리 네이버 결제 하시고 가세요 
겨울이라 그런지 물을 이용한 시설들이 운영 안되고 있었어요..
건물안에 설명이 잘 되 있어요..",설명 네이버 결제 하나 정보 내용 전시 관련 서적 좀 아이 박물관 트릭 사진 장소 신화 재미 그리스 건물 관심 로마신화 그리스 아이 트릭 가면 박물관 실내 설명 찍기 비,X,X,O,O,제주특별자치도 제주시 한림읍 광산로 942,A02,A0206,A02060100
78,근대문화체험관 계산예가,"예쁜 엽서 몇 장 샀습니다
예쁘네요~
근대체험 기념품
대구 여행 온 기념으로 마그넷 사려고 들렀어요! 박물관 같은 데 안 가도 동성로에 기념품샵이 있어서 좋네요
향촌문화관 대구문학관 가서 대구의 과거 모습과 자취 잘 보고 왔답니다. 수제 모자도 하나 샀네요.
좋아요
근대골목2코스 다니면서 계산예가에서 마그넷구입했어요.
즐기기 좋아요
이상화 집 방문으로 뱃지외 구입하였어요
행복해요
마그넷과 뱃지 그리고 직접 그리신 그림두 있고 사기 좋았어요!
직원분들 매우 친절하시고
특별 프로그램도 만족입니다^^",대구 뱃지 구입 기념품 문학관 모습 가도 데 향촌 안 마그넷 근대 기념품 기념 장 사려 엽서 몇 온 여행 하나 모자 수제 구입 마그넷 프로그램 직원 만족 특별 매우,X,X,X,O,대구광역시 중구 서성로 6-1,A02,A0206,A02060300
79,글로빌아트홀,"좋아요
좋아요",,X,X,X,X,부산광역시 동래구 사직북로48번길 162 (온천동),A02,A0206,A02060600
80,금보성아트센터,"유화 캔퍼스 액자 맞추기
캔버스 가성비가 좋습니다",유화 액자 퍼스 캔 캔버스 가성 비 비 캔버스 가성 캔 액자 퍼스 유화 유화 퍼스 액자 캔 가성 캔버스 비,X,X,O,X,서울특별시 종로구 평창36길 20 (평창동),A02,A0206,A02060500
81,금천구립독산도서관,"진짜 너어어어무 추워요…
히터를 아예 안트시는 것 같아요ㅠㅠ
여름에는 에어컨도 안틀어주시나요..🥲
안정감있고 세련된 도서관
모든 도서관이 이랬으면 하는 바람

가까우면 자주 가고 싶은데
산동네에 있어서
가는 버스가 1대 (배차시간 주의)
바로 앞에 슈퍼 1개 말고 아무것도 없음 
책 읽기에 좋아요.",것 도서관 어어 에어컨 진짜 산동 바로 안정감 시간 무 어어 것 도서관 산동 아예 바로 개 바람 슈퍼 히터 도서관 것 자주 배차 모든 주의 책 시간 버스 안정감,X,X,O,X,서울특별시 금천구 독산로54길 114,A02,A0206,A02060900
82,금호아트홀 연세,"시설 깨끗하고 좋아요 
굿
공연 너무 좋았어요 홀 울림도 좋고 여기서 공연하면 좋겠다 하는 생각 들었습니다.^^
공연티켓 보여주면 주차비도 4000원만 받아요^^
.
좋아용
좋아요!
좋아요:)
굿
#하프 #하피스트 #황세희 선생님 연주넘 조아조아용~~",굿 용 연주 선생님 생각 시설 티켓 홀 여기 비도 굿 연주 선생님 용 공연 홀 주차 티켓 시설 생각 공연 비도 울림 여기 티켓 시설 생각 주차 홀 굿,X,X,X,X,서울특별시 서대문구 연세로 50 (신촌동),A02,A0206,A02060600
83,기분좋은극장,"[신바람 삼대] 연극 보고 왔어요🤟🏻
후‼️ 찢었다‼️‼️ ㅋㅋㅋㅋㅋㅋ
네이버 리뷰를 안하구 현장 결제를 했어요!!
평소에 연극이랑 뮤지컬을 좋아해서 자주 갔어요~
기분좋은극장에서 하는 연극은 진짜 묻지도 
따지지도 않고 퀄리티가 좋아서, 꾸준히 보고 있어요
특히 10년간 연극을 봤지만, 이 연극처럼 
배우들이 열심히 연기하는 연극은 처음이네요ㅋㅋ
리뷰를 안남길수 없어요😉✨
현장에서 바로 보느라 스토리를 잘 모르더라도,
다양한 나이대가 나와서 남녀노소 공감될것 같아요!
무엇보다 단체로 오신 어르신 분들도 즐기셨어요~
최고 연령 1946년생 어머님도 계셨더라구요😗
인생을 돌아보기도 하고 배우들이 연기 경험이 많이
느껴진 연극입니다♥️
부모님이나 가족들끼리 와도 좋아요!!! 
(내돈내산 입니다)

#심바람삼대 #연극",배우 연기 부모님 무엇 어머님 최고 인생 어르신 경험 분 산 돈 결제 신바람 삼대 네이버 후 연극 연기 배우 연극 현장 리뷰 보고 연기 배우 퀄리티 공감 노소 자주,O,X,O,X,광주광역시 서구 상무중앙로 90 (치평동),A02,A0206,A02060600
84,기차왕국박물관카페,"기차 소리를 틀어놔서 진짜 기차역에 온 것처럼
시끌시끌한 게 특색있었어요
아이랑 한 번쯤 가보기 좋았습니다 
기차가 음료 배달하는 게 제일 재미있었습니다

하나 건의하자면, 모니터 하나 설치해서
사장님이 출연한 방송을 틀어놓으면 좋을 것 같아요 
주말 토요일에 갔는데 주차장이 협소하여 인근
문닫은  상가 앞에 주차가능! 
안에는 입장은 바로 하였으나 음료 시키고 자리 잡는데 30분이상 소요! 주말에는 음료 드시는분들은
순차적으로 한시간 권장이 아닌 시간이 되면 나오고 번호표를 받고 자리를 잡으면 좋겠습니다
들어가서도 30분이상 눈치게임처럼 누가 일어나나 눈치보면서 기다리고;;주말엔 몰리는데 그 시스템은 조금 아쉬웠지만 기차가 음료를 가져다주고 기차가 다양해서 어른도 신기하고 아이들도 신기해하니 좋았습니다
다음에 평일에 와서 여유롭게 즐기고싶어요^^

서울에 있는 기차박물관카페를 가본지라 인천대공원은 안갈것같아요 가까워서 아이가 찾으면 입장관람정도하겠는데 음료는 진짜 ㅋㅋ 바라지말고 드세요 입장과 음료주문줄을 같이 받다보니 주말엔 진짜 비추네요 시스템에 또한번 깜짝놀랬어요 친절함1도없고 너무장사속이다싶었어요 안에기차보는데 자동설정인진몰라도 나침반처럼생긴걸러 1시간정해서 앉아있을수있는데 쫓기는기분이였고 투명아크릴문이열리며 기차에서 음료배달먹지만 아이들은좋아할듯해요 이것도서울엔 오픈식이라 더실감나고 보기에도이뻐보였는데 여기는 하하하하 로켓발사도 템포가늦었어요 또가게된다면 그냥 아이들보는정도 입장권만 사서 보고나오게될것같아요 안에서 마시고 버릴때정리하는곳도 밖에 있어서 당황도했어요 체인점이라면 너무차이가나는  ㅠㅠ
평일에 왔지만 주차공간이 좁아 불편했습니다
대공원에 주차장에 주차하고 중간에
들리기 좋을것같아요 바로 옆에 공원으로
들어가는길이 있습니다
커피숍과 박물관이 서로 분리되어있고
박물관입장료 어른5000원 어린이4000원
기차좋아하는 아이있으면 추천드립니다!
입장료 어른5천원. 아이 4천원 (27개월). 
총 14000원 먼저 내고 입장.

자리는 맡기가 쉽진않은데 순환이 빨라서 ㅎㅎ 5분정도 기다리고 잡았어요. 사람 많고 기차소리에 정신은 없지만 아이가 넘 좋아해서 ㅎㅎㅎ 머물렀어요. 

음료는 따로 결제. ( 강요없음) 

아이가 정말 좋아해요!!! 
음료를 주문하면 앉아있늨 자리 ( 저흰 두바이) 
말하면 기차가 음료를 가져다 줘요 ㅎㅎ

주차는 협소. 공영주차장에 차 파킹했어요 !! 
한번쯤 와볼만해요!!! 

인천하늘수홍보관 갔다가 가까이에
있어서 방문했어요^^
10, 6세 여아들이 신기해하며
좋아했고요~ 
한시간 정도 있다 나왔어요☺️

특히 음료, 아이스크림을 기차가
가져다 주는데 그게 참 재미나요!ㅎㅎ
신기방기^^
우주선이 30분 간격으로 발사되는데
연기가 나면서 냄시가….!
딸이 코 간지럽대서 더 있을걸 나왔네요
그리고 왠지 그 옛날 택시타면
나는 냄새가 자꾸 나서 좀 어지러웠어요
큰 기대 없이 다녀오기에는 괜찮네요^^
다양한 기차를 볼수있어요 
바로 앞 인천대공원이 있어 
카페겸 구경겸 겸사겸사 방문하기도 좋아요
우주선 이륙쇼 재밌네요 ㅋㅋㅋㅋ 아이들이 많이 좋아해요~ 조카들이랑 함께오고 싶어요 ㅎㅎ
음료도 기차로 배달해주는데 새로운경험입니다!
아기가 찍은 기차사진인데 엄청 좋아해요, 25개월인데 자주 얘기합니다~ 사장님 내외분도 아기한테 친절하게요 커피를 기차가 배달해주는것도 특색있어요
박물관이라고 해서 아이와 잔뜩 기대하면서 갔는데,,
오잉,, 단출했어요 디게 크고 볼게 다양한줄알았는데ㅠㅠ
조금큰애들은 실망할꺼같아요
4,5살아이들은 디게 좋아할꺼같아요
근데 안에 담배찐내나서 ㅠㅠ저는 들락달락 거렷네요
휴,,,,,
음료가 기차로 배달되는게 신기 했어요
",기차 음료 아이 배달 것 아기 사장 특색 게 하나 기차 아이 음료 공원 입장 박물관 주말 바로 안 어른 먼저 총 입장 개월 아이 순환 빨 기차 음료 볼,X,X,X,X,인천광역시 남동구 장자로6번길 112-7,A02,A0206,A02060100
85,김대중 노벨평화상기념관,"목포가면 꼭 가면 좋습니다. 
추천합니다. 
길위에 김대중 
1월 10일 개봉합니다. 
김대중 대통령을 다시 생각하게 되었습니다. 
강추합니다!!
영화 <길 위의 김대중>을 보고 김대중 대통령이 얼마나 대단한 사람인지 알게 되었고 목포 여행 온 김에 들러보았습니다. 용서에 대해 많이 말씀하셨네요. 정말 국민들을 위하는 이런 대통령이 있다는게 자랑스럽습니다.
사랑입니다!
김대중선생님


잘 되어 있습니다 
너무 좋아요
좋아요
관람하기 좋아요
좋아요
친절합니다 ",대통령 정말 국민 관람 선생님 강 위 김대중 추천 사랑 김대중 대통령 목포 위 알 여행 사람 김 보고 얼마나 가면 김대중 말씀 다시 용서 생각 대해 꼭 개봉 길위,X,X,O,O,전라남도 목포시 삼학로92번길 68,A02,A0206,A02060200
86,김리아 갤러리,"부부가 같이 방문했었는데, 김정아작가님 일랑일랑 개인전 정말 좋았습니다! sns로 접하는 것과 실제로 보는 것이 너무 큰 차이가 나네요. 안갔으면 많이 후회될 뻔했어요. 친절히 설명해주신 관장님께도 감사드려요 :)
갤러리를 다니면서 '친절하다' 라는 단어를 떠올리기 쉽지 않은데, 이곳은 친절한 설명과 공감으로 작품 보는 재미를 한층 배가 시켜 줍니다. 또 이 갤러리가 갖고 있는 '마중물' 이라는 철학이 정말 좋은 것 같습니다. 

이번에 본 김정아 작가님의 전시는 색이 다양하고 그 색을 표현한 재료들이 각기 다름에도 뭔가 혼란스럽다기 보다는 조화로워 즐겁게 봤습니다. 

또 방랑자 시리즈는 항상 어딘가를 바라보며 생각에 잠기는 저의 뒷모습을 보는 것 같아서 혼자 열심히 공감 했네요. 다음에 좋은 기회가 있으면 작품 구매까지 해보고자 합니다.
혹시 우울한 날 가시면 이분 그림 갖고 싶어서 다른 생각 안날거 같아요 ㅎ 너무 멋진 그림 전시 감사합니다
전시 정말 멋졌어요! 넓은 공간과 큰 작품들을 편안하게 볼 수 있어서 정말 좋았어요! 다음 전시도 기대됩니다 :)
색을 엄청 화려하게 쓰셨는데도 촌스러운게 아니라 예쁘게 보이고, 그림마다 짧은 스토리도 있고, 그림 제작에 사용된 소재들도 다양하고...
제일 재밌는 부분은 큐레이터님이 알려주신 제목들이 어찌나 찰떡궁합인지... 이거 꼭 그림들 제목도 듣고 감상하셔요.
게다가 큐레이터님이 설명은 해 주시지만 작품들을 같이 감상하는 친구처럼 그림에 대한 감상 같은 것도 나눠서 감상하는 내내 너무 재미있었어요😍 큐레이터님 너무 감사했어요😌

여기 방문 무조건 강추👍👍👍
전시도 좋고 공간도 좋고 갤러리스트분들도 친절하세요. 작품 좋습니다. 꼭 현장에서 보세요
잘 보고가요 도록도 감사합니다:)
너무 좋았어요 .. 조용하고 편안한 분위기에서 즐거운 시간 보냈습니다 ! 다음에는 도슨트 투어 들어보고싶네요 :) 
작가님 그림 너무 좋았습니다 !!!
좋은 전시 감사합니다 !
색채와 특유의 붓터치감이 인상적인 전시였습니다


예쁜 작품 잘봤습니다.
강아지도 사람곁에 항상 붙어있고 심지어 물위에 둥둥떠있는 표현이 넘 재밌었어요. 
다른작품에도 강아지랑 고양이찾아보며 즐겁게 감상했습니다. 
좋은 기회로 힐링 잘하고 왔네요.",그림 전시 것 설명 공감 생각 제목 다음 꼭 또 작품 감상 전시 큐레이터 것 기회 공간 정말 방문 감 작가 색 표현 김정아 정말 강아지 전시 다음 항상 혼란,O,X,X,O,서울특별시 강남구 압구정로75길 5 리아빌딩,A02,A0206,A02060500
87,김수현드라마아트홀,"책읽고
쉬고
생각하고
내맘대로
할수있는곳",쉬 곳 생각 책 맘 책 곳 맘 생각 쉬 생각 맘 쉬 책 곳,X,X,X,X,충청북도 청주시 상당구 우암산로41번길 21 (수동),A02,A0206,A02060300
88,김영갑 갤러리(두모악),"김영갑갤러리모두악은 비오는날 운치있는 정원과 제주도 오름에 대한 애정과 죽음 앞에 삶의 자세를 보여주신 김영갑님 사진전..
관람후 문을 나올때 마음이 경건해지고 생각이 많아지는 시간이었습니다..
지나가다 차를 돌려 방문했는데 후회없는 선택이었습니다.
꼭 한번 들려보시길 추천합니다.
비가와서 지인추천으로 갤러리 다녀왔어요
폐교를 개조해서 만든 사진갤러리
특히 중산간 지역의 바람 구름 해에 따라 달라지는 풍경을 보고 있자니 작가의 기다림과 인내 그리고 이 지방에 대한 사랑을 그대로 느낄수 있었습니다

갤러리뒤에 있는 무인카페에 앉아 비오는 풍경을 바라보는 낭만도 좋았습니다
오래전에왔을때는 잘몰랐는데 한참와서 편안하게 있다가요! 비오는날 방문했는데요~~!!
필름카메라로 담은 제주의 아름다움을 느끼고, 전시관뿐만 아니라 정원에서의 편안함을 느낄수있었어요
관람료에 예쁜엽서도 주고요 인스타이벤트하면 예쁜마그넷도 받을수있어요~~!! 제주올레 3-A코스를 지나는곳이기도한데요! 여유있게 혹은 짧게라도 방문추천드립니다. 사진을좋아한다면 김영갑이 담은 제주오름의 아름다움을 느껴보세요
비오는 날 방문했는데 운치 있고 좋았어요! 전시 뿐만 아니라 정원이 예뻐서 구경하기 좋았어요🧡 한가한 시기에 가서 고요한 시간 잘 보내다 왔습니다. 다름 계절에도 한번 와보고 싶네요
김영갑갤러리가 삼달국민학교였네요. 사진 왼쪽 나무 옆에 보입니다. 김영갑 갤러리에서 사진을 보고 무인카페에 들렀습니다.   여행객들이 남긴 일기가 130권이나 되었습니다. 처음 남겼던 글을 못 찾았지만 다른 분들이 남긴 진솔한 이야기를 읽었습니다.
비오는 날 삼달리  김영갑 갤러리 다녀오세요. 
오랜만에 찾은 김영갑 갤러리!
3천원이었던 입장료가 어느새 5천원이 되었네요 ㅎㅎ
그래도 정말 가끔 오는 곳이라 아깝지 않았어요!
작가님이 루게릭 병으로 돌아가신 거는 이번에 처음 알았네요,, 제주 자연을 아껴주셨던 마음을 한번 더 느낄 수 있어서 좋았고 오늘 갤러리 들렸다 용눈이오름 다녀왔는데 진짜 주변에 새로운 길이 나고 중장비들이 즐비한 모습에 저도 안타까웠어요,, 
잊을만할 쯤 다시 방문하겠습니다! 😊
용눈이오름 갔다가 갑자기 방문하게 됐어요. 그날의 날씨와 작품이 잘 어울렸고 갤러리 장소 또한 특별한 느낌으로 다가왔습니다.
계절따라 분위기가 달라서 좋아요 
올레길3코스에 위치해서 둘러보다.",갤러리 김영갑 보고 추천 날 사진 방문 비 풍경 무인 방문 처음 용눈이오름 한번 곳 제주 마음 작가 중장비 오늘 정원 코스 관람 시간 제주 김영갑 움 오름 운치 료,X,X,O,O,제주특별자치도 서귀포시 성산읍 삼달로 137,A02,A0206,A02060500
89,김영삼대통령 기록전시관,기념 연필 볼펜 구입,볼펜 구입 기념 연필 구입 연필 볼펜 기념 기념 연필 볼펜 구입,X,X,X,X,경상남도 거제시 장목면 옥포대첩로 743,A02,A0206,A02060300
90,김천 세계도자기박물관,"도자기박물관티켓있으면 김천시립박물관까지 관람가능해요..
도자기박물관과 시립박물관이 이 가격에...유익하고 좋았어요👍
도자기박물관은 별로였지만 시립박물관을 같이 들어갈수 있는데 거기가 좋았어요~~
굿
ㅇ
천원으로 도자기박물관과 시립박물관 다 입장가능합니다.
굿
좋아요",굿 이 티켓 천원 거기 관람 가격 입장 별로 김천 굿 이 가격 김천 티켓 관람 입장 거기 별로 천원 박물관 도자기 시립 별로 김천 입장 천원 관람 거기 가격,X,X,X,X,경상북도 김천시 대항면 직지사길 118,A02,A0206,A02060100
91,김택화 미술관,"심미안 책보고 바로 방문한 김택화미술관
그림에 압도된다는 표현이 무엇인지 
알게해 준 곳이에요. 제주도와서 가본곳 중에 최고~!!.
직원분도 너무나 친절하신 이곳 꼭 방문해 보시길요~
전시실 내부의 다큐를 통해 단편적으로 본 자신의 일을 대하는 태도 및 발자취와 더불어 전시된 노화백의 작품들을 통해 어렴풋이 나마 옛 제주의 모습들을 볼 수 있었고 더불어 나는 내가 살아온, 또한 앞으로 살아낼 삶을 통해 어떠한 기록과 가치를 전할 수 있을까 하는 고뇌와 성찰, 반성이 들었다.

진정성 있는 삶의 태도를 가지고 본업에 최선을 다해온 선생께 경의를 표한다.

감사합니다.
솔직히 별다른 기대하지 않고 방문했었는데 제주에서 가본곳중 가장 좋았습니다. 직원분도 친절하셨고 호스트 누룽지가 반겨줍니당 💛
그림체가 따뜻하고 예뻤고 기념품숍도 딱 좋았어요!
관람하는 내내 흥미로웠고 2층 카페와 드로잉 공간도 기회되면 이용해보고 싶습니다.
제주가면 다시 방문하고싶어요!

기대이상입니다.  비오는날 가려고 했는데
정작 비오는날은 휴관이라 담날 왔는데
그림도 좋고 직원분 친절한 설명.안내
모두 굿~~함덕해수욕장 가시면 들러서
눈. 마음 호강하시길추천!!
친절한 설명을 해 주신 안내원의 설명대로 천천히 보다보니 너무 좋은 시간 가졌네요. 한라산 마실 때마다 기억날 것 같은 곳. 
예쁜곳에 느낌있는 미술관입니다
우연히 걷다가 발견하고 다녀왔어요
기념품도 살 수 있어 좋아요
제주를 무척이나 사랑한 김택화 선생님의 시선에서 바라보는 제주의 모습들을 보며 많은 것을 느꼈습니다.

미술관 전시도 좋았고 2층에서 드로잉체험공간이 있어서 다음번엔 미리 예약해서 이용해보고 싶어요. 

제주 동쪽 여행에서 만난 또다른 매력의 제주! 
작품보며 힐링하세요 🌿

여유롭게 혼자 방문해서 전시 관람 할수 있어서 넘 좋았고 직원분도 너무 친절했어요!
건물도 특별하고 작품도 멋집니다. 많은 생각을 할수있는 곳이였습니다.",제주 곳 방문 미술관 관람 것 작품 해 이용 공간 전시 통해 곳 수 태도 삶 설명 작품 직원 모습 직원 그림 비 날 안내 설명 기념품 숍 누룽지 호스트,O,X,O,O,제주특별자치도 제주시 조천읍 신흥로 1,A02,A0206,A02060500
