,name,review,words,힐링,혼자,자연,액티비티,addr1,cat1,cat2,cat3
193,아르티스 테마파크,"친구들하고 같이 처음 방문했어요^^ 알차게 잘 꾸며놔서 아이들이 좋아합니다. 처음부터 스스로 먹이통에 담을수 있어서 더 좋았던것 같아요. 도장찍는 미션도 있어서 아이들이 끝까지 참여도 잘해요!! 마지막 상어 아이스크림과 음료 당충전까지!! 키즈 공간 너무 좋네요!! 
처음 방문했는데 생각보다 너무 괜찮았어요~~!  아기가 체험할수있는 먹이주기 체험이 생각보다 다양하고 너무 좋아했어요. 특히 수달이 너무 귀여워요... 돌맹이랑 먹이랑 바꾸었어요. 사육사님들도 친절하시고 어쨌든 꼭 한번 와 보세요~~!
생물도감  유튜브에서만 여러번 보다가 
회사 창립기념일이라 모처럼 딸아이 학교 제끼구 
둘이서 나들이 왔어여ㅎ 왕복 180km라서 가까운 거린 아니였지만 잘 왔다고 생각들어요!

규모는 사실 그렇게 크지않지만 체험할것두 많고

직원분들 되게 친절하시구 너무 좋았네요 ㅎ

수달 먹이체험이 딸아이는 가장 좋았다며

다음에 또 오자고 하네요~ㅋㅋ

너무 괜찮았던 아르티스 테마파크♡

적극 추천합니당 :)
관리가 깨끗히 되어잇어요 볼거리, 체험거리 모두 좋아요 급방문했는데 너무 알차게 잘 보고 왔어요 선생님들도 친절하시고 기분좋은 하루였습니다 다음에 아이친구들과 함께 방문할 계획이에요 추천합니다:)
재방문 했는데 여전히 관리도 잘 되어있고 먹이 주기가 추가된 것도 있어서 더욱 유익했어요!
수달에게 받은 돌도 좋은 경험이었어요! 다른 동물체험 시설들 많이 다녀봤는데 흔하지 않은 체험들이 많아서 이색적입니다^^
6세 아이와 같이왔는데 체험이 많아 너무좋습니다.
직원분들도 친절하게 설명해주시고 아이가 너무좋아하네요~^^재방문해도 좋을정도로 너무만족하고가네요
집 근처에 이럿곳이 있었다니..!!!
아이들 체험할것도 너무많고 가성비 진짜 짱이네요!!

카페에 커피와 아이스크림도 공짜인데 밖에서 사먹는 것보다 맛있네요~~!!

꽃으로 여기저기 꾸며놓으신것도 너무 이뻐요

자주방문할것같아요 :)
갑자기 아이들 놀게해주려고 왔어요~ 
아이들 신났어요😀 즐겁게 체험하고 깔끔해서 괜찮았어요~ 마지막이 뽑기도하고 5등이였지만 ㅋㅋㅋㅋ
나름 괜찮은 이벤트였고 즐거운시간이였습니다 
아이들은 작지만 키즈존에서 신나게 놀았네요 🤭🤭
직원들도 친절요^^ 어떤 까칠하신 한분은 그래도 아이들에겐 엄청 이쁘게 말해서 패스요 ㅋㅋ 여튼 즐건 시간이였답니다 으흐흐❤️

아이랑 아빠랑 셋이 방문했어요.
우선 입장부터 크루가 함께해주시고 중간중간 설명 안내 잘해주셔서 관람하기도 편했어요.
그리고 생각보다 가까이 볼수 있어서 아이가 더 적극적으로 참여해주었고 만족스럽게 즐길수 있었어요.
마지막에는 카페에서 아이스크림 주문했는데 예쁜 상어젤리 올려주셔서 너무 좋았네요~♡
규모는 아주 큰편은 아닌데 피곤하지 않게 돌아다닐만한 적당한 크기에요. 그리고 생각보다 다양한 동물들이 있어요. 펠리컨과 물개까지 있을 줄은 몰랐네요. 규모에 비해 다양한 동물들에 놀라요. 그리고 다양한 먹이체험이 있는데 수달먹이체험은 꼭 해보세요. 정말 귀여워요. ",아이 체험 방문 먹이 처음 수달 설명 참여 더 시간 체험 먹이 방문 것 주기 다음 관리 추천 아이스크림 아이 생각 동물 규모 마지막 상어 카페 아이스크림 크기 젤리 아주,X,X,X,X,경기도 화성시 오산동,A02,A0202,A02020600
194,아미르공원,"산책하기 좋고 바다가 방갈로에서 간식 먹기도 좋아요 👍🏻 주변 동삼해수천 벚꽃 🌸도 멋집니다
그냥 걸을만한 공원
아미르공원에서 오늘 영도커피축제 마지막했어요 너무 재밌는 이벤트도 많고 시음회도 있어서 재밌었어요
아미르공원 앞 산책로 ~ 
봄에는 벚꽃향연, 여름에는 초록이 가득한 조깅길, 가을은 멋진 야경이 펼쳐져요~
한번 오세요~
영도에 이렇게 여유있고 좋은곳이 있었다니!!
또 갈꺼예요 ^^
아이들과 놀기 좋아요
좋아
해양박물관 근처라 바다도 볼수있어요",바다 아이 근처 해양 박물관 또 공원 영도 아미르 벚꽃 공원 아미르 바다 벚꽃 영도 초록 한번 오늘 조깅 도 공원 영도 벚꽃 아미르 그냥 커피 산책로 봄 길 곳,O,X,O,X,부산광역시 영도구 동삼동,A02,A0202,A02020700
195,아암도해안공원,"길 막혀서 산책 불가능함
센트럴파크공원 갈껄그랬어",껄 산책 센트럴 길 파크 공원 껄 산책 파크 센트럴 길 공원 공원 길 파크 센트럴 산책 껄,O,X,X,X,인천광역시 연수구 아암대로 612,A02,A0202,A02020700
196,아우내독립만세운동기념공원,"아우내독립만세기념공원
밥먹고 산책하기 좋았어요^^
",공원 독립 밥 기념 아우 산책 만세 밥 공원 아우 산책 만세 기념 독립 만세 기념 산책 독립 아우 밥 공원,O,X,X,X,충청남도 천안시 동남구 병천면 아우내장터1길 12-23,A02,A0202,A02020700
197,아일랜드 리솜 오아식스 선셋스파,"다시 찾은 리솜사우나~공사 2주가 끝나길 기다렸다가 왔어요~우리동네 물도좋고 깨끗하고~부대시설도 좋아서 가족이 와서 목욕후
엄마 아빠 기다리기도 좋아요~사우나 같은층에
책을 볼수 있는 문화공간과 막내가 즐길수 있는 키즈죤이 함께있어요~큰언니들이 좋아하는 오락실도 아래층에 있어서 사우나뿐만 아니라
오랜시간 머물수 있어요~
대인 1인 1만원인 요금 농협카드는 8000원 지역사우나은  10장에 6만원 20장에 10만원~
사우나 좋아하는 신랑 위해 20장구매완료~~^^
엄청 시설좋은 리조트사우나 5000원 이용할수 있어서 너무 좋아요~앞으로 사우나가 생각날때 더 자주올듯해요~~
아일랜드 리솜 숙박하면서 오아식스 이용했습니다!! 시설 깔끔하고 물도 따뜻해서 아직 시즌 전이지만 즐겁게 다녀왔네요!! 재밌는 하루를 보내고 왔어요!!^^
5시쯤 해질때 맞춰서 갔는데 사람들이 꽤 많았어요. 다들 일몰 사진 찍으려고 좀 몰렸던것 같은데 주말임에도 사람들이 엄청 많진 않았던 것 같아요.

사람들이 많아서 사진 찍기 힘들줄 알았는데 그래도 찍을 수 있을 정도였고 해가 어느정도 넘어가면 다들 저녁 먹으러 가시는지 6시쯤 되니깐 쫙 빠졌어요

수영장 규모가 아담해서 아기들 데리고 가족들이 와도 좋을 것 같아요~ 인피니티풀 포함해서 야외 탕이 5개? 정도 였는데 다 똑같이 일반 물이어서 아쉽긴했어요ㅠㅠ 이벤트 탕이라고 써져만 있고 그냥 맹물..이었어요.

여유롭게 일몰 스파 원하신다면 아릴랜드 리솜 추천합니다👍🏻


이모들 엄마모시고 갔는데 정말 좋았어요~주말이라 노천탕에 사람이 많아서 약간은 불편했지만 부슬 비가오는 날씨에 탕은 따뜻해서 오히려 운치있고 좋았어요~흐린 날씨라 석양을 못 봐서 아쉬워서 평일에 한산한 때 다시 한 번 가보고 싶네요~
아버지 생신 맞이로 여동생,조카,엄마빠 
요렇게 가셨는데, 제가 참석하지 못하는대신
가족의 요청으로 ㅋ
요기 예약해드렸어요~^^
네이버예약해서 사용권 받는시스템이 아주 편하드라구요~^^ 이용하고 저녁먹으면서 동생이 잘 놀았다고 사진을 보내왔네요. 보시는거와 같이 무지 즐겁게 시간 보내셨다고하니 돈이 아깝지 않네요~^^
평일이라 한산하게 이용하기 좋앟던거 같아요.
동해에 사는 저는 서해를 갈일이 많지않은데
꼭 한번 가바야겠네요~^^
가족 모두 건강했으면 좋겠고, 행복함이 더 많은 한 해였음 좋겠네요
모두 새해 복 많이 받으세요🌈
날씨가 흐린날이라 아쉬움이 많았지만 그래도 비오는 겨울날 아주 재밌게 잘 놀았어요^^ 아이도 신나게 놀았다고 또 오자며 좋아했어요ㅎㅎ 수온이 딱 적당하고 뜨끈한 이벤트탕도 좋았어요^__^ 실내도 물론 재밌었구요~♡
파도소리 철~썩 철~썩, 
가까이 들리고,
음이온 풍부해서 힐링되는 장소입니다.

리솜 포레스트는 
자연 그대로 낭만적이고 
숲속 고요한 집들이 좋았고, 
이곳 아일랜드는 
파도소리 낮과 밤을 가리지 않고 
철석여서 좋아요.

해변에는  아일랜드 손님들만 있어서 한가로워요.
재밌게 놀고 왔습니다!!
날씨가 흐려서 너무 아쉬웠어요😭
저는 어머니와 둘이 갔는데, 대부분 아가들와 함께온 가족분들이 많았어요! 노천탕 물 온도도 딱 좋고 목욕하면 타올이랑 샴푸랑 컨디셔너도 구비되어있어서 좋았어요! 원가로 가기에는 비싸지만 할인 받아서는 갈만합니다~~~~
석양도 멋지고 실내 수영장과 실외 노천탕이 잘 되어 있어서 왔다갔다하면거 재밋게 놀았어요~ 실내수영장에 자유수영 라인 있어서 더 좋았어요! 규모가 크진 않은데 깔끔해요~
빌라동 3202호에 1박하고 갑니다~ 빌라스 전용 룸서비스인 해물탕 메뉴도 너무 맛있었습니다! 여름에 또 방문하고싶네요 👍",파도 소리 모두 철 썩 날 또 이벤트 저 아일랜드 탕 날씨 노천 물 엄마 석양 예약 가족 때 사람 사우나 장 시설 정도 이용 사람 리솜 가족 해 규모,X,X,O,X,충청남도 태안군 안면읍 꽃지해안로 204,A02,A0202,A02020300
198,아젤란 리조트,"아젤란리조트한식당~♡ 
비오는날 점심먹으러 엄마와 방문했는데 너무 푸짐하게 잘나와서 엄마가 좋아하셨어요)
드라이브도 하고 산뷰보면서 식사하고 힐링제대로 하고갑니다! 점심특선 최고예요~~👍
지인으로부터 아젤란리조트 내 한정식이 맛있다는 얘길 듣고 방문했다. 가지산 온천 근처를 여러번 오갔는데 아젤란 리조트가 있을 줄이야^^
정작 울산 사람들보다는 타 지역 사람들에게 더 유명한 곳!

가마솥석쇠불고기 정식, 전복해초영양밥 주문.
반찬이 많이 나오고 넘 예쁘다^^
계절 반찬으로 15찬이 나온다.
두부짜글이와 김치찜은 메인 메뉴로도 손색 없을 맛이었다.

분위기 좋은 곳에서 맛있는 식사였다^^
상다리 부서지는 15첩반상! 평법한 밥이 아닌 솥밥까즤-! 중요한 모임,잔치가 아니어도 영남알프스 산행 후 올 한정식 맛집으로 인정합니다!! 가성비는 물론 공기도,뷰도 좋아 다음번에는 부모님 데리고 올 예정입니다! 반찬 하나하나 너무 맛있게 잘먹고 갑니다. 그리고 친절하신 직원분들 덕에 울주군에서 행복한 점심시간 보내고 갑니다~😆
편안하고 즐거운 식사를 했습니다.
봄나물 향긋함에 맛났고, 숭늉은 화룡정점^^
공기좋고 뷰좋고 
가격대비 기본 반찬가지수 짱 많고 
반찬이 조미료맛 1도 안나거 
깔끔하고 담백하니 넘 맛있고 
추가로 주문한 전복불고기정식 
비주얼최고~  
야채푸짐해서 좋았공~ 
불고기양념 잘베여있어서 넘 맛있었고 
국물이 기름도 많이없고 진해서 맛있었고 ~ 
전복도 깨끗하게 손질되어있었고 
부드러웠어용❤️❤️
사장님 짱 친절하셔서 기분좋게 식사했어요~ 

다음엔 부모님 데리구 와야겠어요~
준비할꺼없이 가볍게 가서 먹을수 있는 리조트입니다
가족들이 운영 하는거 같고 친절합니다
근데 저녁 시간이 짧아 조금 아쉬웠어요~
잘쉬었다가 왔습니다
가족들과 모처럼들린 이젤란.
즐겁고 맛있게 식사하고 갑니다.
감사합니다.
깔끔하고 정갈한 반찬과 숯불향이 좋은 불고기와 솥밥까지 모든것이 만족스럽습니다 ~
소중한 사람과 또하나의 행복을 만끽했어요
강추합니다 ~^^
운문사 가는 길,
가지산온천 가기전 
방문하기 좋을 한식당, 아젤란리조트😊

운문사 맛집 겸 언양맛집이기도 하지요😁😁

리조트지만 
식당만 단독으로 이용가능하고 

12000원 기본솥밥만 드셔도 
주문과 동시에 갓 지어진 솥밥에 
제철음식으로 한 상 잘 차려져나와
든든하게 한정식을 맛볼 수 있답니다😋😋

반찬도 무료리필해주시는 혜자스런 아젤란👍👍
도라지정과가 이곳의 시그니처인데
이건 2천원 추가금액있어요😎

이렇게 고급진 음식을 파는 곳이라니!!!!!!!!

먹으면서 남는 게 있나싶을정도.

손님들이 맛있게 드시고 가는 것과 
다시 찾아주시는 거에 
행복하다는 사장님의 마인드에 감동하고 
정성가득한 음식 
즐겁게 먹고 
가지산 정기받아 돌아왔습니다😁
아젤란리조트 한식당 다녀왔는데
정말 최고였어요~👍
왜 유명한지 알겠더라구요!!
어버이날 부모님 모시고가기 너무 좋은곳이에요~
솥밥도 맛있고 찬도 계절반찬으로 15가지나 나오고 전복불고기도 환상의 맛있었습니다👍👍",반찬 솥밥 하나 곳 맛집 젤란 리조트 음식 운문사 한정식 식사 점심 밥 엄마 방문 젤란 리조트 한정식 한식당 내 전복 불고기 반찬 리조트 젤란 부모님 맛 최고 사람 거,X,X,X,X,울산광역시 울주군 상북면 덕현남천길 7,A02,A0202,A02020200
199,안동 장승공원,"안동 소주 사러 들렸어요
좋아요....
기념품이 많아요
안동소주 도수가 꽤 높습니다.
좋아요
굿
굿
기대가 컷나봐요. 메뉴구성은 나쁘지않은데 평일인데도 음식이 아쉬웠네요. 고등어는 후라이팬에 기름두르고 데워주신거 같고 찜닭은 닭비린내가 좀 나더라구요. 직원분들은 친절하고 좋았습니다.
굿
감사합니다",굿 메뉴 구성은 음식 평일 도 컷 기대 직원 기념품 직원 굿 도수 기념품 꽤 기대 컷 안동 안동소주 소주 기름 후라이팬 닭 고등어 좀 찜닭 안동소주 소주 안동 꽤,X,X,X,X,경상북도 안동시 풍천면 전서로 159,A02,A0202,A02020700
200,안면도 미로공원,"도장 다 찍고 탈출하는데 1시간 걸렸어요ㅋㅋㅋㅋㅋㅋㅋㅋ 얘들이 중간에 짜증을 냈는데, 그래서 해바라기키트 안받아????!!!!!했더니, 받아야지!!!! 기운내서 끝까지했네요ㅋㅋㅋ보상이 있으니 확실히 끈기있게 한 거 같아용^^ 재미있었습니다!!
안면도 미로공원 ~너무 재밌었어요~
처음엔 규모가 작은거같아 실망했는데, 아니에요~!!
막상 미로들어가보면 결코 작지않다는~~ 
4 개도형 스탬프  찍는 미션덕에 몇바퀴를 돌아다녔는지 몰라요~ㅎ아이들 신나서 뛰어다니고, 어른들도 지도보시면서 엄청 열심~~
막내아들이 지도보며 열심. 찾아다닌결과 1시간만에 스탬프미션 완료와 탈출했어요~
안면도 ,태안 여행오신분들 ~안면도  미로공원 적극 추천드려요~ 곳곳에 사진스팟 예쁜곳도 많아욧~!!
입구에 도착하면 카페 앞에 차단기가 있고 왼편에 넓은 주차장이 있어서 주차가 편리했어요
주차하고 차단기 옆 길로 들어서면 카페 나무가 보이고 왼편에 포토스팟이 있는데 두분이서 오셔도 사진 찍을 수 있도록 맞은편에 휴대폰 거치대가 있습니다!
(나오다가 알아차려서 못찍음ㅎㅋ)
입장은 카페나무에 들어가시면 예약확인이나 당일입장으로 해주시고 미로의 지도가 입장권이었어요!
미로 구성도 알찼고 초등학생부터(좀 걸어야하다보니) 오기 좋은 코스같아요~
미로 중간에 있는 4포인트에서 압인기로 도장을 모두 찍어가면 지도와 교환 후 해바라기 키우는 키트를 주신답니당! 미리 말씀드리면 지도도 가져갈 수 있어요
(돌려받았지만 길이 유출 될 것 같아 지도 사진은 올리지 않았습니다.)
음료는...관광지여도 맛에 비해 비싼편...^^;
생각보다 재밌었습니다. 규모는 작았지만 나오기가 힘들더군요. 아이가 좋아했고, 저희도 즐거웠습니다❤

커피맛은 가격대는 있는데 반해 맛은 없는 편입니다.ㅎㅎ 
아이들과 미로 찾기 하면서 돈독한 시간을 보냈어요~
아이가 미로 가고싶다고 해서 갔는데
좋았어요 길도 매일 코스가 다르게 열린다고 해서
다음에 또 방문할거예요
사실 같은 코스도 기억이 안날것같긴하지만ㅎㅎ
중간중간 도장찍는곳 찾는것도 재밌었어요~
생각보다 어려워서
어른들도 진짜 열심히 찾게됩니다!
작년에 이어 두번째 방문했습니다. 매일 코스가 조금씩 바뀌어서 더 재미나네요~ 인간네비는 15분이면 통과한다는데 저희 가족은 한시간은 걸렸어요! 아이들 또 가고싶다고 하네요~^^
연세많으신 장인,장모님 모시고 산책겸갔다가 도장찍고 선물도준다기에 고등학생아들과 같이 열심히 찾아다니며 도장찍고다니고 가족들과 다 운동되고 재미있었다고 하네요~
진짜 잘되어있구요 아이, 반려동물동반 방문이 가능해서 너무 좋아요!!
엄청 기대안했는데 미로가 너뮤 잘되어있어서 지도 필수입니댜!!
도장 다 찍구 해바라기씨 꼭 받아가세요
재미있었어요~  덕분에 산책도 많이 하고",지도 열심 어른 미션 스탬프 가족 덕 개도 막내아들 바퀴 미로 안면도 입장 탈출 공원 규모 지도 사진 스팟 스탬프 아이 도장 미로 중간 코스 방문 맛 편 카페 차단기,X,X,X,O,충청남도 태안군 고남면 대야로 13-6,A02,A0202,A02020700
201,안태공원,"주인마님의 따뜻한 마음과 손길로 이어진 음식들.
오늘도 건강한 한끼 식사를 했어요
음식 맛 있어요
집밥처럼 조미료맛 안납니다.
싼가격은 아닙니다.
식혜도 직접 만드신 거 같아요
많이 달지 않아 좋았습니다.
주변 경관도 좋고 옆에 피자집도 같이 있어 다양하게 먹을 수 있을거 같아요
다만 화장실이 정말 젤 싫어하는 공용이고 한군데 같이 사용해요 아쉽네요
오랜만에 맛있는 집밥을 먹어보니 어머니가 해주시는 집밥이 생각나더구요 편안하게 식사하고 가요
또 먹고싶어지네요 
평일에 11시 30분 오픈하자마자 첫손님으로 갔는데 그 뒤로 손님들이 제법 들어왔어요.
청국장/된장찌개 중에 된장찌개 선택했고 집된장 스타일이었는데 맛있어요. 반찬이 하나같이 정갈하고 깔끔하고 맛있었습니다. 겨울이라 그런지 석화?를 2개 주는 것도 넘 좋았고, 맛있는 반찬이 넘 많아 밥이 부족해서 한공기 더 시켜먹었어요.
시골이나 외곽지역 식당은 불친절하고 깨끗하지 않은 곳도 많은데 여기는 깨끗하고 친절했어요.
시골밥집이지만 막 촌스럽지 않아 좋았습니다.
또 먹으러 갈 의사 100프로입니다!!👍👍👍
보리밥먹을려고 . 들어갔는데 없어서
집밥으로 먹고나왔음
테이블은 몇안되어 . 사람들이 . 많이
왔다갔나봐요.맛나게먹고나왔습니다.
대체로 맛있습니다.
찌개는 조금 짭니다.
사람들도 제법 많구요.
조금 멀긴하지만 한번쯤 와보면 좋을 것 같아요.
(솔잎동동주는 솔의향맛이강해요 ㅋ)
주말에 사람들이 많아서 평일 늦은오후 들렸습니다. 친절하시고 음식 간결하고 맛있네요^^
지인들 데리고 한번더 와야겠어요♡♡♡
음식 맛있고 좋야요
일요일 4시쯤 갔는데 재료 소진🥲 배고파서 피자 먹었는데 그냥저냥..
할매집에 온듯 해요~
청국장 맛있어요~~~~ 
나물도 신선하고 맛있고 청국장에 보리밥에 비벼먹으면밥도둑이에요 
여사장님 손맛이 좋은분인듯 ^^ 삼랑진 맛집인정합니다~!!!!! 또 올거임",청국장 음식 밥 더 반찬 보리밥 사람 한번 것 피자 또 집밥 손님 평일 조금 제법 사람 식사 다만 가요 맛 시골 된장찌개 음식 집밥 오늘 끼 곳도 지역 식당,X,X,X,X,경상남도 밀양시 삼랑진읍 행곡로 215,A02,A0202,A02020700
202,알파카골드팜,"알파가 만나서 반가웠어요 
모노레일도 잼났답니다
좋아요
안개가많이껴서ㅠ 해발이높아 비가올듯말듯
굿
좋아요
귀여워요 알카팜
알파카를 처음 본 아이가 너무 좋아하네요. 다시 방문할 예정 100%입니다.",방문 다시 예정 굿 알파 비 말듯 안개 알카 해발 해발 아이 잼 알파카 굿 처음 알파 모노레일 비 말듯 안개 알카 말듯 비 모노레일 알파 처음 굿 알파카 잼,X,X,O,X,강원특별자치도 평창군 대관령면 올림픽로 715,A02,A0202,A02020600
203,애니언파크(울산 반려동물 문화센터),"굿
ㄱ
잘 놀아요:₩
넘 깨끗하고, 넓고좋아요!

2023년 마지막날 강아지와 즐거운 시간 보내고 갈수 있어서 좋았어요!!
잘놀았어요
강아지가 뛰놀기 너무 좋아요-!
입장료도 저렴하고 깨끗하네요 ❤️
시설 관리도 잘되어있고 직원 분들도 친절하세여

올때마다 잘놀고 좋아요 
",입장료 관리 분 시설 직원 때 굿 강아지 시간 갈수 강아지 굿 때 직원 시설 분 시간 갈수 날 마지막 강아지 마지막 날 갈수 시간 굿 분 때 입장료 직원,X,X,X,X,울산광역시 북구 호계매곡6로 108,A02,A0202,A02020600
204,양구군민공원,"좋아요
굿
좋아요
굿
쉬기 좋은 곳
명언이 다양해요
좋아요 ",명언 곳 굿 명언 곳 굿 굿 곳 명언,X,X,X,X,강원특별자치도 양구군 양구읍 양남로7번길 13,A02,A0202,A02020700
205,양지파인펫파크,"아이가 뛰뛰하기 좋아하는 곳이라 종종 방문하게 됩니다🍀
봄이라 가족 나들이겸 다녀왔는데, 역시나 모두가 기분 좋아지는 하루였네요❤️
강아지가 너무 좋아해요 
엄청 잘 놀다가요
넓은 곳에서 마음껏 뛰노는 아이를 볼 수 있어서 너무 좋아요~ 멀지만 찾아갑니다!
양지파인펫파크가 엄청 깨끗하고, 깔끔하게 운영된다고 해서 오랫동안 신나게 즐기고 오려고 날잡고 갔는데.. 첫눈이 왔어요.... 바람도 같이 불어서 얼마나 춥던지.. 실내가 없어서 많이 춥긴했으나 그 덕분에 또 추억하나 만들고 왔네요~ 양지ic 내려서 오래 가지도 않아서 헤맬일없구요. 평일이어서 그랬는지 한적했어요! 애견운동장도 넓고, 주차장도 넓고 잘되어있어요~ 운전이 서툴더라도 괜찮을듯해요! 매표직원분도 친절하셨구요~! 삑삑이공으로 저희 강아지 놀아주셨는데... 강아지가 따라가더라구요😂 실내펫파크 개장하면 또 방문할께요~~ 감사합니다^^
아이들이 뛰어 놀기 너무 좋은 환경이예요~ 신나게 뛰노는 모습을 보니 너무 뿌듯하더라구요. 떡볶이 튀김도 너무 맛있었고 직원분들도 다들 친절하시고 강아지들이랑 잘 놀아주셔서 보기 좋았어요. 다음주에 실내도 오픈한다던데 궁금하니 언능 가봐야겠어요 :)
울집 멍이가 양지 야외를 참 좋아해요. 그래서 날씨가 따뜻하다길래 방문했습니다.
하지만 지금은 동파위험으로 야외 화장실은 이용불가입니다.
그리고 눈썰매타는 고객과 통로를 공유하구, 실내 입구는 밖이 오픈되어 있어요.
도어도 낮은 이중문이지만 미는 문이구, 애기들이 밖에 서서 구경해요.ㅋㅋㅋㅋ
하나 제안하고 싶은건, 애들 먹일 물이 없는데..
물통을 안에 넣어놓고, 물 없을땐 리필할 수 있게 해주셨으면 좋겠어요. 누가 언제 먹었는지 모르는 물만 바닥에 있습니다.
제가 가져온 물을 다 써서 정수물 좀 달라고 했더니 가져온 통엔 안 담아주시더라구요.
그래서 담엔 물을 더 가져가기로 했는데ㅋㅋㅋ 그게 맞는건가 싶습니다. ㅎㅎ 실내 애카에라도 물 맘편히 먹이게 물통 좀 넣어주세요.
뛰어놀기 너무 좋아요!
나쁘지않음
~~^^
직원분들 너무 친절하세요 서비스 최고최고
운동장이커서 아이들이 뛰어놀기 너무 좋아요
시설도 깨끗하고 산속이라 공기도 맑아요
무엇보다 주차하기 엄청 편리해요
재방문 꼭 할꺼에요^-^
무조건 재방문할꺼에요♡♡",강아지 아이 물 방문 곳 실내 직원 환경 모습 삑삑 방문 최고 재 직원 안 애 물통 수 물 리필 실내 양지 물 오픈 펫 또 파크 좀 하나 야외,X,X,O,X,경기도 용인시 처인구 양지면 남평로 112,A02,A0202,A02020700
206,양포항근린공원,"인서타 핫플.. 정말 구석에 꽁꽁 숨겨져있는데 사람들아는게 너므신기함.. 
근데 사진정말이쁘구 잘나와여 굳
굿
힐링...
조용하니 이쁘고 좋았던 곳..",정말 힐링 구석 사람 핫 꽁꽁 타 사진 인 굿 정말 므 곳 굿 인 사진 타 꽁꽁 핫 사람 므 힐링 구석 핫 곳 사진 인 타 굿 사람,X,X,X,O,경상북도 포항시 남구 장기면 동해안로 3360-21,A02,A0202,A02020700
207,어사리 노을공원,"캠핑하기 좋은 어사리노을공원입니다. 약간 추운 날
씨에도 캠핑하는 텐트가 많았습니다. 물과 화장실 쓰
기에 좋고 무엇보다 바닷가 뷰가 멋있습니다.
노을 공원 한적하고 
느낌이 독특해요 
  잠깐 들러 산책하기 좋아요
노을을 배경으로 한컷 남기면 인생사진일 듯 하네요
바다구경 하기에는 더없이 좋은 장소 입니다
날이 흐렸지만 공원도 있고 산책로도 잘 되어 있어 강아지들과 시간 보내기 좋았던 곳
홍성올때 들러보세요.
넓은 갯벌에 잠시 둘러보기 좋아요.
아름다운 서해안 노을
홍성여행중에 방문한 어사리노을공원
바다도 볼 수있고 산책하기 좋은
공원입니다~
굿
",바닷가 물 뷰 화장실 무엇 갯벌 둘러보기 잠시 날 씨 공원 노을 날 산책 홍성 바다 잠깐 더없이 컷 강아지 공원 노을 어사 리 캠핑 굿 수 방문 볼 여행,O,X,O,O,충청남도 홍성군 서부면 남당항자전거길 53,A02,A0202,A02020700
208,에버랜드 락스빌,"환상의 나라 에버랜드 
가족들과 첫 나들이 행복한 시간 보내고 가용
비싸긴 했지만 구슬아이스크림 잘 먹었어요

에버랜드 입장하자마자 구슬 아이스크림 부터 먹으면서 시작! 맛있고 먹기 편해서 아이가 좋아해요. 
에버랜드
산책하기 좋아서 산책하러 다녀요~ 하늘정원 너무 좋아요~ 그리고 장미원에 장미는 사계절 내내 피어 있어서 눈이 호강하네요~
구슬아스크림 영수증인데 고를게 이거였네여~

아이 옷 잘샀습니다


좋았습니다 감사합니다 !
굿",구슬 에버랜드 아이스크림 산책 장미 환상 나들이 입장 가용 시작 아이 먹기 굿 사계절 스크림 피어 옷 호강 여 눈 굿 아이 먹기 장미 산책 스크림 눈 호강 하늘정원 내내,O,X,O,X,경기도 용인시 처인구 포곡읍 전대리 310 삼성에버랜드,A02,A0202,A02020600
209,에코그린리조트,"바베큐코너를 이용했는데 고기질이 정말좋아요
정말 맛있게 배부르게 먹고 쉬다가 왔네요^^

직원분들 모두 친절하십니다
조식 맛있구요
석식바베큐 고기가 넘맛납니다
허나 토요일만 무한이라니 참고하시구요
좋은기억 많이가져갑니다
노래방예약필수구요
안마기 좋구요
담엔 또오렵니다
3박 너무 잘 쉬다 갑니다~~^^  바베큐도 정말 맛있고 조식도 맛있게 잘 먹었어요!!!!!!ㅎㅎㅎ 또 올게요~~
정말 만족합니다
침구류 조식 수영 제주돈까지 완벽했습니다
좋아요
만족합니다 만족합니다 
호텔이 깨끗하고 객실도 청결하고 넓은 편이예요.
그리고 조식이 맛있어요.
가성비 좋은 호텔인거 같아요.
대부분 호텔에서는 추가요금 안받았는데 여기  호텔은
 초등학생아이 한명  추가 금액으로 2만원은 좀 비싼듯 하네요.
조식.석식 바베큐 무제한 이용했습니다. 재료들 상태 다 좋구요 고기오겹살 맛있었네요. 체크인 체크아웃하던 프론트.직원분 친절하셨고  식사도 다 만족했습니다. 
침대도 푹신하고 뷰도 좋고 밥도 너무 맛있어요!!!!
직원분들 친절하시고 수영장에서도 잘 놀다왔어요
다음에 또 올게요^-^!!!!
온수랑 침구류가 충분해서 좋았어요",바베큐 정말 조식 이용 석식 직원 예약 고기 박 기질 호텔 추가 직원 대부분 명 초등학생 금액 여기 아이 요금 조식 또 침구 류 호텔 편이 돈 수영 객실 다음,O,X,X,O,제주특별자치도 제주시 한림읍 귀덕6길 94,A02,A0202,A02020200
