,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
1116,전북특별자치도 전주시 완산구 어진길 94-6,(경원동2가),37,,B02,B0201,B02011100,2572871,32,202401181743,http://tong.visitkorea.or.kr/cms/resource/26/2571726_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2571726_image2_1.jpg,Type3,127.1495254653,35.8170945550,,20240118174312,12,010-3706-6748,백희,55039
1117,경기도 안성시 삼죽면 삼죽로 16,,31,,B02,B0201,B02010900,138615,32,20050527090000,,,,127.3718827993,37.0656137762,6,20231227143133,16,031-673-2799,버킹검모텔,17514
1118,전라남도 보성군 벌교읍 신정길 4-41,,38,,B02,B0201,B02011100,2697715,32,20201214202010,,,,127.3528019255,34.8429942665,,20201214202010,10,,벌교소형관광호텔,59426
1119,경기도 용인시 처인구 양지면 남평로 73-6,,31,,B02,B0201,B02010900,139026,32,20061214090000,http://tong.visitkorea.or.kr/cms/resource/48/204048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/204048_image3_1.jpg,Type3,127.2922298539,37.2286823926,6,20231228094602,23,031-338-2122,베네치아 모텔,17161
1120,전라남도 목포시 북항로149번길 8,,38,,B02,B0201,B02010900,1138765,32,20101202010818,http://tong.visitkorea.or.kr/cms/resource/08/1972208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1972208_image3_1.jpg,Type3,126.3679868872,34.8025184576,6,20230919175026,8,061-243-0588,베니스모텔,58626
1121,강원특별자치도 평창군 봉평면 흥정계곡길 130,(흥정리),32,,B02,B0201,B02010700,2760231,32,20211021005815,http://tong.visitkorea.or.kr/cms/resource/75/2767075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2767075_image2_1.jpg,Type3,128.3510473376,37.6329441364,6,20231031112609,15,,베니스펜션,25300
1122,경기도 남양주시 진접읍 금곡리,,31,,B02,B0201,B02010100,3085173,32,20230921100209,http://tong.visitkorea.or.kr/cms/resource/58/3085158_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/58/3085158_image3_1.JPG,Type3,127.1875978065,37.7120549895,6,20240122175121,9,,베니키아 JD관광호텔,12066
1123,강원특별자치도 양구군 양구읍 파로호로 993-19,,32,,B02,B0201,B02010100,143118,32,20050325090000,,,,127.9807969534,38.1138840288,6,20231011152932,6,033-482-7700~3,베니키아 KCP호텔,24519
1124,서울특별시 종로구 율곡로6길 13-3 노블호텔,,1,,B02,B0201,B02010100,2006842,32,20150602010011,,,,126.9896808239,37.5767449272,6,20240409114020,23,02-742-4025~9,베니키아 노블 호텔,03131
1125,경상남도 통영시 광도면 춘원2로 49-20,(광도면),36,,B02,B0201,B02010100,2016440,32,20150714193117,,,,128.4135339473,34.9565139850,,20240221144329,17,055-643-7001~2,베니키아 센트럴 호텔,53006
1126,경상북도 경주시 보문로 465-37,(신평동),35,,B02,B0201,B02010100,143008,32,20161101193235,,,,129.2925467138,35.8405585637,6,20240417095536,2,054-748-4848,베니키아 스위스로젠 호텔 (경주),38116
1127,인천광역시 중구 월미로 266,(북성동1가),2,,B02,B0201,B02010100,1937524,32,20140728225022,http://tong.visitkorea.or.kr/cms/resource/97/1937497_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/1937497_image2_1.JPG,Type3,126.5973223024,37.4726889345,,20231227111909,10,032-764-9000,베니키아 월미도 더블리스 호텔,22303
1128,전북특별자치도 전주시 완산구 전주객사5길 43-3,(고사동),37,,B02,B0201,B02010100,496396,32,20080227192550,http://tong.visitkorea.or.kr/cms/resource/98/2529598_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/2529598_image2_1.JPG,Type3,127.1448369202,35.8198802678,5,20240118104913,12,063-288-0014,베니키아 전주한성 호텔,54999
1129,제주특별자치도 서귀포시 천제연로 166,(중문동),39,,B02,B0201,B02010100,2038553,32,20151106185823,http://tong.visitkorea.or.kr/cms/resource/61/2038561_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2038561_image2_1.jpg,Type3,126.4223958362,33.2519089231,6,20230824103339,3,064-802-8889,베니키아 중문호텔,63546
1130,충청남도 천안시 서북구 양지21길 42,,34,,B02,B0201,B02010900,1491968,32,20111214204635,,,,127.1403218307,36.8124082610,6,20231017112053,12,041-592-0000,베니키아 천안호텔,31146
1131,대전광역시 유성구 테크노중앙로 57,,3,,B02,B0201,B02010100,1952929,32,20140930002333,http://tong.visitkorea.or.kr/cms/resource/09/1952909_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/1952909_image2_1.JPG,Type3,127.3921042185,36.4263737257,6,20231006172111,4,042-671-0500,베니키아 테크노밸리 호텔,34014
1132,강원특별자치도 동해시 동해대로 6285,(망상동),32,,B02,B0201,B02010100,1772807,32,20131106011755,http://tong.visitkorea.or.kr/cms/resource/40/2741840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2741840_image3_1.jpg,Type3,129.0864406833,37.5930462707,,20230705150817,3,033-530-0700,베니키아 프리미어 동해보양온천 컨벤션호텔,25701
1133,부산광역시 해운대구 해운대해변로 310,(중동),6,,B02,B0201,B02010100,1962921,32,20141105025450,http://tong.visitkorea.or.kr/cms/resource/42/1962742_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1962742_image2_1.jpg,Type3,129.1646880086,35.1615130502,6,20231011131830,16,"051-606-0600,0601",베니키아 프리미어 마리안느호텔,48099
1134,부산광역시 해운대구 해운대해변로 317,(중동),6,,B02,B0201,B02010100,2392458,32,20160713023814,,,,129.1648435300,35.1622629688,6,20231017090623,16,051-760-7000,베니키아 프리미어 해운대 호텔,48095
1135,서울특별시 구로구 경인로 229,(오류동),1,,B02,B0201,B02010100,2010907,32,20150618195759,http://tong.visitkorea.or.kr/cms/resource/06/2010806_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/06/2010806_image2_1.png,Type3,126.8459628260,37.4974237964,6,20240221144657,7,02-2683-9000,베니키아 프리미어 호텔 베르누이,08267
1136,강원특별자치도 원주시 만대로 7-1,(무실동),32,,B02,B0201,B02010100,1742887,32,20130408195035,,,,127.9238139887,37.3411170719,,20231108151744,9,033-748-0100,베니키아 호텔 비즈인,26383
1137,강원특별자치도 속초시 동해대로 3691,(대포동),32,,B02,B0201,B02010100,1937080,32,20140725235804,http://tong.visitkorea.or.kr/cms/resource/78/1937078_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1937078_image2_1.jpg,Type3,128.6079827477,38.1658400190,,20231115102732,5,033-635-6644,베니키아 호텔 산과 바다 대포항,24902
1138,강원특별자치도 양양군 강현면 동해대로 3393,,32,,B02,B0201,B02010100,2710680,32,20210324010217,http://tong.visitkorea.or.kr/cms/resource/06/2746806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2746806_image3_1.jpg,Type3,128.6136080272,38.1405069639,6,20230702180644,7,033-673-3313,베니키아 호텔 산과바다 양양,25003
1139,제주특별자치도 제주시 애월읍 애월해안로 554-10,,39,,B02,B0201,B02010100,1981890,32,20150105201002,,,,126.3628348454,33.4773025078,6,20231109094800,4,064-799-3544,베니키아 호텔 제주,63047
1140,경상북도 포항시 남구 중앙로 128,(해도동),35,,B02,B0201,B02010100,143129,32,20060824090000,http://tong.visitkorea.or.kr/cms/resource/90/1337990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1337990_image3_1.jpg,Type3,129.3685236554,36.0245447795,6,20231026151915,23,054-282-2700,베니키아 호텔 포항,37789
1141,경기도 화성시 남양읍 남양리,,31,,B02,B0201,B02010100,3075633,32,20231005102014,,,,126.8282421509,37.2004134872,6,20231227100829,31,,베니키아더에이치호텔,18271
1142,경상남도 양산시 동면 금오10길 51,,36,,B02,B0201,B02010100,3083319,32,20231006150836,http://tong.visitkorea.or.kr/cms/resource/12/3083312_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3083312_image3_1.jpg,Type3,129.0261014110,35.3148877360,6,20240118121123,10,,베니키아양산호텔,50639
1143,전라남도 여수시 시청서6길 19,,38,,B02,B0201,B02010100,1815097,32,20130531184720,,,,127.6591411456,34.7565620029,,20230823174658,13,061-662-0001 (연결후 1번 프론트 선택),베니키아호텔 여수,59674
1144,강원특별자치도 평창군 봉평면 평온길 14-13,,32,,B02,B0201,B02010900,1135668,32,20101129193540,http://tong.visitkorea.or.kr/cms/resource/90/2573790_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/90/2573790_image2_1.PNG,Type3,128.3817316152,37.6017983245,6,20230702111229,15,033-335-8001,베리온리조트,25310
1145,강원특별자치도 평창군 봉평면 평온길 14-13,,32,,B02,B0201,B02010700,2574386,32,20181206191143,http://tong.visitkorea.or.kr/cms/resource/12/2573812_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/12/2573812_image2_1.PNG,Type3,128.3817316152,37.6017983245,,20230702180722,15,033-335-8001,베리온리조트1,25310
1146,강원특별자치도 평창군 봉평면 평온길 14-13,,32,,B02,B0201,B02010700,2574384,32,20181206191143,http://tong.visitkorea.or.kr/cms/resource/12/2573812_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/12/2573812_image2_1.PNG,Type3,128.3817316152,37.6017983245,,20230702180659,15,033-335-8001,베리온리조트2,25310
1147,경상남도 창원시 성산구 마디미로70번길 10,,36,,B02,B0201,B02010100,2577128,32,20181212223635,,,,128.6807730367,35.2195726491,6,20240227155029,16,055-261-2525,베스트루이스해밀턴호텔 창원점,51503
1148,광주광역시 광산구 무진대로212번길 14-19,,5,,B02,B0201,B02010900,2933565,32,20221216140539,http://tong.visitkorea.or.kr/cms/resource/22/2933522_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2933522_image3_1.jpg,Type3,126.8024813534,35.1610324447,6,20240214170413,1,,베스트세븐 호텔,62363
1149,전북특별자치도 군산시 새만금북로 435,,37,,B02,B0201,B02010100,1830621,32,202401181743,,,,126.5839780809,35.9485337543,6,20240118174312,2,063-469-1234,베스트웨스턴 군산호텔,54004
1150,서울특별시 강남구 봉은사로 139,,1,,B02,B0201,B02010100,143112,32,20050322090000,,,,127.0297902750,37.5063677122,6,20230518111105,1,02-6474-2000,베스트웨스턴 프리미어 강남호텔,06122
1151,서울특별시 마포구 마포대로 58,,1,,B02,B0201,B02010100,142722,32,20070917090000,http://tong.visitkorea.or.kr/cms/resource/35/1359335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1359335_image3_1.jpg,Type3,126.9483050535,37.5408900188,6,20240423112349,13,02-710-7111,베스트웨스턴 프리미어 서울가든호텔,04168
1152,인천광역시 중구 공항로424번길 48-27,,2,,B02,B0201,B02010100,143106,32,20070914090000,http://tong.visitkorea.or.kr/cms/resource/66/3003666_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3003666_image3_1.jpg,Type3,126.4574859381,37.4411901422,6,20230830101619,10,032-743-1000,베스트웨스턴 프리미어 인천 에어포트 호텔,22382
1153,세종특별자치시 도움1로 7,(어진동),8,,B02,B0201,B02010100,2770436,32,20211109183304,http://tong.visitkorea.or.kr/cms/resource/71/2771971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2771971_image2_1.jpg,Type3,127.2588474798,36.5003156655,6,20230418165040,1,,베스트웨스턴 플러스 호텔세종(베스트웨스턴 플러스),30116
1154,인천광역시 중구 제물량로 217,,2,,B02,B0201,B02010100,761536,32,20090701222611,http://tong.visitkorea.or.kr/cms/resource/52/2848252_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2848252_image3_1.jpg,Type3,126.6196286148,37.4721727209,6,20230829113240,10,032-770-9500,베스트웨스턴 하버파크호텔,22313
1155,부산광역시 해운대구 구남로 42,(중동),6,,B02,B0201,B02010100,2651240,32,20200403222643,http://tong.visitkorea.or.kr/cms/resource/35/2651235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2651235_image2_1.jpg,Type3,129.1611772303,35.1605075419,,20231101140906,16,051-664-1234,베스트웨스턴 해운대호텔,48094
1156,전북특별자치도 전주시 완산구 현무1길 41,(서노송동),37,,B02,B0201,B02010100,2783515,32,20211130195710,http://tong.visitkorea.or.kr/cms/resource/55/2783655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2783655_image2_1.jpg,Type3,127.1470199916,35.8224744551,6,20240118104225,12,,베스트웨스턴플러스전주호텔,55000
1157,경기도 양평군 용문면 화전로 318-32,,31,,B02,B0201,B02010700,398132,32,20080119035102,http://tong.visitkorea.or.kr/cms/resource/02/1893402_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1893402_image3_1.jpg,Type3,127.6011145892,37.4644051816,6,20230524182342,19,031-774-5381,베아트리체 펜션,12524
1158,부산광역시 해운대구 해운대해변로209번가길 27,,6,,B02,B0201,B02010100,2811461,32,20220310154145,http://tong.visitkorea.or.kr/cms/resource/28/2808328_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/28/2808328_image2_1.png,Type3,129.1567804158,35.1595992286,6,20230601100746,16,051-702-0001,베이몬드호텔[한국관광 품질인증/Korea Quality],48093
1159,충청남도 태안군 소원면 만리포2길 235-9,,34,,B02,B0201,B02010900,1836470,32,20130809232845,http://tong.visitkorea.or.kr/cms/resource/06/1836506_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/1836506_image2_1.JPG,Type3,126.1465788549,36.7941986478,6,20231011102619,14,041-675-9551,베이브리즈가족호텔,32121
1160,부산광역시 영도구 태종로65번길 11 (대교동1가),베이하운드호텔,6,,B02,B0201,B02010900,3028593,32,20231031120854,http://tong.visitkorea.or.kr/cms/resource/73/3028573_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/3028573_image3_1.JPG,Type3,129.0384647425,35.0931822552,6,20231031120929,14,,베이하운드호텔,49037
1161,제주특별자치도 서귀포시 예래로 424,(하예동),39,,B02,B0201,B02010500,2755497,32,20211012192632,http://tong.visitkorea.or.kr/cms/resource/17/2755617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2755617_image2_1.jpg,Type3,126.3727671417,33.2369264622,,20231025145745,3,,베이힐풀앤빌라,63538
1162,광주광역시 서구 상무중앙로38번길 5-6,(치평동),5,,B02,B0201,B02010100,2595669,32,20190409003322,http://tong.visitkorea.or.kr/cms/resource/97/2630397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2630397_image3_1.jpg,Type3,126.8495135627,35.1506621859,,20230413214823,5,062-655-7777,벤처 비즈니스 호텔(유한회사 벤처) [한국관광 품질인증/Korea Quality],61963
1163,강원특별자치도 평창군 봉평면 흥정계곡1길 35-6,,32,,B02,B0201,B02010700,2498993,32,20170706192200,http://tong.visitkorea.or.kr/cms/resource/61/2498961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2498961_image2_1.jpg,Type3,128.3477003389,37.6355493271,6,20231110150809,15,010-3414-0487,벤치하우스 펜션,25300
1164,광주광역시 서구 상무평화로 124 (치평동),,5,,B02,B0201,B02010900,3113878,32,20240416173645,http://tong.visitkorea.or.kr/cms/resource/87/3114087_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3114087_image3_1.jpg,Type3,126.8522828010,35.1491096301,6,20240418142629,5,062-352-7500,벤틀리비즈니스호텔,61964
1165,제주특별자치도 제주시 연삼로 14,(연동),39,,B02,B0201,B02010100,2718006,32,20210525185958,,,,126.4937564282,33.4934583510,6,20240220164351,4,,벤티모,63118
1166,경기도 시흥시 연성로13번길 4,,31,,B02,B0201,B02010100,143156,32,20070413090000,,,,126.8054333940,37.3905632628,6,20240412111513,14,031-404-7711,벨라지오 관광호텔,14976
1167,경상북도 경주시 북군길 107-19,,35,,B02,B0201,B02010700,1954014,32,20141006222213,http://tong.visitkorea.or.kr/cms/resource/06/1954006_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/1954006_image2_1.JPG,Type3,129.2602462373,35.8590558642,6,20231226163412,2,070-4175-8861,벨루스로즈펜션,38116
1168,경기도 양평군 용문면 학골길 21,,31,,B02,B0201,B02010700,137992,32,20030916090000,http://tong.visitkorea.or.kr/cms/resource/07/1942807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1942807_image3_1.jpg,Type3,127.5599114550,37.5098186066,6,20230517142803,19,031-772-9351,벨뷰펜션,12509
1169,경기도 화성시 큰재봉길 31-15,,31,,B02,B0201,B02010900,2507786,32,20170918193219,http://tong.visitkorea.or.kr/cms/resource/50/2507750_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/2507750_image2_1.JPG,Type3,127.0787078262,37.2181186682,6,20231017141226,31,031-8003-8213,벨호텔,18450
1170,강원특별자치도 평창군 봉평면 봉평북로 178-21,,32,,B02,B0201,B02010700,2801323,32,20211217183610,http://tong.visitkorea.or.kr/cms/resource/06/2801306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2801306_image2_1.jpg,Type3,128.3564942842,37.6257422957,6,20230702111451,15,,별 따러 가자,25302
1171,충청남도 태안군 원이로 2492,,34,,B02,B0201,B02011600,2623585,32,20191009003832,http://tong.visitkorea.or.kr/cms/resource/89/2811889_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2811889_image2_1.JPG,Type3,126.3015553497,36.9409121165,6,20230610085333,14,010-4579-7272,별궁[한국관광 품질인증/Korea Quality],32100
1172,경상남도 함양군 함양읍 동위천1길 5,,36,,B02,B0201,B02010900,136505,32,20021111090000,http://tong.visitkorea.or.kr/cms/resource/46/1981346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1981346_image3_1.jpg,Type3,127.7202965058,35.5224351891,6,20230518101409,20,055-963-7980,별궁모텔,50035
1173,경상북도 청송군 파천면 송소고택길 45-12,,35,,B02,B0201,B02011600,2624013,32,20191011181838,,,,129.0270583737,36.4390856930,,20221227191730,21,,별동산달빛아래,37420
1174,강원특별자치도 횡성군 둔내면 용현로 466-12,,32,,B02,B0201,B02010700,2380443,32,20160427000204,http://tong.visitkorea.or.kr/cms/resource/93/2380393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2380393_image2_1.jpg,Type3,128.2572336323,37.5386254914,6,20231011173132,18,033-345-6166,별무리펜션,25261
1175,강원특별자치도 원주시 지정면 보통로 569-16,,32,,B02,B0201,B02010900,2552001,32,20180627183403,http://tong.visitkorea.or.kr/cms/resource/10/2552010_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2552010_image2_1.jpg,Type3,127.8887280458,37.3487016553,6,20230702180815,9,033-746-4488<br />033-746-7711,별무인호텔,26356
1176,전라남도 강진군 달빛한옥길 46,,38,,B02,B0201,B02011600,2572908,32,20181204224223,http://tong.visitkorea.or.kr/cms/resource/63/2991363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2991363_image3_1.jpg,Type1,126.7177380782,34.7408672685,6,20230831172654,1,010-4623-1375,별바라기집[한국관광 품질인증/Korea Quality],59200
1177,강원특별자치도 철원군 갈말읍 직탕길 26,,32,,B02,B0201,B02010700,2913655,32,20221107193732,http://tong.visitkorea.or.kr/cms/resource/00/2920500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2920500_image3_1.jpg,Type3,127.2705702052,38.2074292802,6,20230702184844,12,,별비내리는마을펜션,24028
1178,강원특별자치도 평창군 평창읍 뇌운계곡로 401,(뇌운리),32,,B02,B0201,B02010700,2759898,32,20211020223859,http://tong.visitkorea.or.kr/cms/resource/72/2764372_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2764372_image2_1.jpg,Type3,128.3591058435,37.4172247803,6,20231026145606,15,,별빛나루 펜션,25368
1179,전북특별자치도 전주시 완산구 향교길 42-9 (교동),,,,B02,B0201,B02011100,3102092,32,20240217123413,,,,127.1519531770,35.8113591386,6,20240329150508,,010-3066-6615,별빛쉼터,55044
1180,경상북도 경주시 북군길 63,,35,,B02,B0201,B02010700,1954315,32,20141007192105,http://tong.visitkorea.or.kr/cms/resource/77/1954277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1954277_image2_1.jpg,Type3,129.2629655235,35.8562590096,6,20231228094949,2,0505-679-2991,별빛여정펜션,38116
1181,경기도 가평군 설악면 묵안로 607,,31,,B02,B0201,B02010700,1829796,32,20130723234550,,,,127.5142316754,37.6260515072,6,20230912142555,1,0507-1460-2054,별소네펜션,12471
1182,경상북도 안동시 임하면 인덕길 86,,35,,B02,B0201,B02011600,2598628,32,20190423024359,,,,128.8213737375,36.5371900617,,20200325235001,11,054-821-8589,별아래한옥,36738
1183,강원특별자치도 철원군 동송읍 창동로 2297,,32,,B02,B0201,B02010700,560011,32,20080515182953,http://tong.visitkorea.or.kr/cms/resource/12/1843212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1843212_image3_1.jpg,Type3,127.2779757984,38.1831961394,6,20230702181410,12,033-455-4119,별이든 샘 펜션,24023
1184,전북특별자치도 전주시 완산구 최명희길 26-17,(풍남동3가),37,,B02,B0201,B02011600,2574415,32,202401181743,http://tong.visitkorea.or.kr/cms/resource/25/2573825_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2573825_image2_1.jpg,Type3,127.1512697687,35.8165474250,,20240118174312,12,010-3682-6100,별자리,55042
1185,인천광역시 중구 선녀바위로55번길 18,,2,,B02,B0201,B02010900,1882357,32,20140106235223,http://tong.visitkorea.or.kr/cms/resource/94/1882394_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/1882394_image2_1.JPG,Type3,126.3796735824,37.4418914800,6,20231226164503,10,032-751-3351,별자리 호스텔,22383
1186,경상남도 통영시 산양읍 산양중앙로 201,,36,,B02,B0201,B02010700,2577239,32,20181213000642,,,,128.4070635665,34.8024005572,6,20221115170556,17,010-6689-8112,별자리펜션,53086
1187,인천광역시 강화군 내가면 고비고개로743번길 47-7,,2,,B02,B0201,B02010700,1893109,32,20140212002417,http://tong.visitkorea.or.kr/cms/resource/30/1888330_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1888330_image3_1.jpg,Type3,126.4075106056,37.7189069247,6,20230912170707,1,010-7752-4333,별장아원,23018
1188,경상남도 사천시 서포면 토끼로 245-49,,36,,B02,B0201,B02010700,2571961,32,20181201002335,http://tong.visitkorea.or.kr/cms/resource/13/2571113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2571113_image2_1.jpg,Type3,127.9666749250,34.9890607373,,20230610083503,8,010-3525-2431,별주부관광팬션(비토섬별주부관광펜션),52545
1189,강원특별자치도 철원군 동송읍 담터길 164,,32,,B02,B0201,B02010700,562299,32,20080521182534,http://tong.visitkorea.or.kr/cms/resource/00/1949100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1949100_image3_1.jpg,Type3,127.2052445072,38.1517429243,6,20230821165700,12,033-455-9881,별헤는밤,24026
1190,강원특별자치도 평창군 봉평면 무이진등길 77-15,,32,,B02,B0201,B02010700,2761627,32,20211025201211,http://tong.visitkorea.or.kr/cms/resource/78/2767478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2767478_image2_1.jpg,Type3,128.3434462442,37.5997200591,6,20231103171317,15,,별헤는밤,25306
1191,경상북도 영양군 석보면 두들마을길 100,,35,,B02,B0201,B02011600,2620413,32,20190923185937,,,,129.1281320615,36.5580462975,,20221227185024,13,,병암고택,36560
1192,강원특별자치도 평창군 진부면 오대산3길 47,,32,,B02,B0201,B02010700,2800480,32,20211216185623,http://tong.visitkorea.or.kr/cms/resource/60/2800360_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2800360_image2_1.jpg,Type3,128.5992224602,37.7146560951,6,20230702110621,15,,보궁민박,25318
1193,전라남도 강진군 달빛한옥길 55,,38,,B02,B0201,B02011600,2604499,32,20190531185725,http://tong.visitkorea.or.kr/cms/resource/70/2991370_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2991370_image3_1.jpg,Type1,126.7177492124,34.7398757135,6,20230831175450,1,010-4714-1951,보금자리[한국관광 품질인증/Korea Quality],59200
1194,"서울특별시 영등포구 영등포로 351 (신길동, 신길동경남아파트)",105동 102호,,,B02,B0201,B02011100,3102128,32,20240217145713,,,,126.9180196434,37.5153952166,6,20240329145143,,010-4281-1448,보나게스트하우스,07318
1195,강원특별자치도 양양군 손양면 선사유적로 240-29,,32,,B02,B0201,B02010700,138900,32,20060830090000,http://tong.visitkorea.or.kr/cms/resource/31/2920131_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2920131_image3_1.jpg,Type3,128.6864124691,38.0535323784,6,20231103164258,7,010-9015-5209,보노펜션,25042
1196,서울특별시 용산구 이태원로26길 25-12 (이태원동),,,,B02,B0201,B02011100,3102095,32,20240217123648,,,,126.9939205548,37.5333861525,6,20240329150447,,010-5703-5703,보라보라,04391
1197,부산광역시 동래구 쇠미로 37,"(사직동,삼정그린코아)110동 2103호",6,,B02,B0201,B02011100,2610703,32,20190712005722,,,,129.0525356559,35.1978957884,,20200318203827,6,010-5640-1529,보람게스트하우스,47873
1198,강원특별자치도 인제군 인제읍 자작나무숲길 1061-2,,32,,B02,B0201,B02010700,2913685,32,20221107190252,http://tong.visitkorea.or.kr/cms/resource/07/2920707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2920707_image3_1.jpg,Type3,128.2271528827,38.0038792971,6,20230702111126,10,,보리네민박,24639
1199,전북특별자치도 전주시 완산구 은행로 93-5,(교동),37,,B02,B0201,B02011600,2611472,32,202401181743,,,,127.1533947070,35.8116757941,,20240118174312,12,010-5797-3117,보리수 자수 숙박,55045
1200,제주특별자치도 서귀포시 칠십리로,(보목동),39,0,B02,B0201,B02011000,129076,12,20060627090000,http://tong.visitkorea.or.kr/cms/resource/38/2513538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2513538_image2_1.jpg,Type3,126.5990251708,33.2429571495,6,20231220163614,3,,보목마을,63599
1201,제주특별자치도 서귀포시 성산읍 한도로242번길 10-11,,39,,B02,B0201,B02010700,733540,32,20090513224637,http://tong.visitkorea.or.kr/cms/resource/97/729097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/729097_image3_1.jpg,Type3,126.9317051480,33.4664517038,6,20231211135801,3,064-784-0039,보물섬펜션,63643
1202,인천광역시 연수구 능허대로104번길 59,,2,,B02,B0201,B02010900,1748010,32,20121106012636,http://tong.visitkorea.or.kr/cms/resource/15/1745615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1745615_image3_1.jpg,Type3,126.6389338101,37.4216539314,6,20231031111646,8,032-831-2141,보보스모텔,21959
1203,서울특별시 영등포구 국회대로54길 41-18,,1,,B02,B0201,B02010900,1964676,32,20141112231813,,,,126.9106256808,37.5221859624,6,20231227151408,20,02-2676-7118,보보스모텔,07249
1204,전라남도 보성군 득량면 개울고개길 246-18,,38,,B02,B0201,B02010700,139653,32,20070514090000,http://tong.visitkorea.or.kr/cms/resource/25/1972225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1972225_image3_1.jpg,Type3,127.1906790067,34.7736631807,6,20231222152408,10,061-853-8585,보성 그린티하우스,59436
1205,전라남도 보성군 보성읍 노산길 5-56,,38,,B02,B0201,B02010700,138116,32,20070913090000,http://tong.visitkorea.or.kr/cms/resource/13/1972213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1972213_image3_1.jpg,Type3,127.0922941327,34.7362546066,6,20231109143351,10,061-852-1966,보성골망태펜션,59448
